"","p.value","cor_estimate"
"ENSG00000204370",3.25189895041236e-28,0.93721170540812
"ENSG00000204427",1.29233839318464e-23,0.908259517697063
"ENSG00000204435",9.06969613350528e-15,0.804999294693096
"ENSG00000204463",9.25278231243485e-29,0.939954077694575
"ENSG00000204469",7.25563056660686e-27,0.929868016058398
"ENSG00000204525",3.84209973879455e-24,0.912185825383747
"ENSG00000204560",1.4622256074351e-24,0.915186801081788
"ENSG00000204592",7.88960615923761e-29,0.940292885964471
"ENSG00000204628",9.92504869914006e-19,0.861641178439753
"ENSG00000204642",4.18480839662375e-32,0.954272549977307
"ENSG00000204713",9.09363692785909e-31,0.949023376497633
"ENSG00000204859",5.00320363114318e-31,0.950088330210046
"ENSG00000205213",4.66694186061767e-32,0.954096430924812
"ENSG00000205220",8.91801303203944e-25,0.916681174459722
"ENSG00000205352",8.73630211515729e-34,0.960094770251865
"ENSG00000205542",1.01553292197835e-16,0.83556158377297
"ENSG00000205678",4.56575263722596e-39,0.973935517155578
"ENSG00000205730",1.0621618218544e-31,0.952745613174949
"ENSG00000205808",8.04074935806598e-31,0.949244589697645
"ENSG00000206149",5.12481457436305e-32,0.953944716864585
"ENSG00000206503",2.38683743276749e-31,0.951375925529216
"ENSG00000210077",2.2502805973134e-32,0.95526152103241
"ENSG00000210140",7.91051301584767e-24,0.909869997500765
"ENSG00000211584",1.5740489999379e-31,0.952085205169398
"ENSG00000212153",2.88698979687996e-31,0.951048234208845
"ENSG00000212802",1.23011691596798e-20,0.882292542050931
"ENSG00000213246",1.31599616967206e-33,0.95951587049277
"ENSG00000213339",3.48210721498403e-30,0.946544410757527
"ENSG00000213394",4.11284665519965e-32,0.954300501503649
"ENSG00000213465",1.24302865194683e-21,0.891743124189296
"ENSG00000213523",1.5145873887386e-24,0.915079409903491
"ENSG00000213563",1.00642048710529e-32,0.956511718756529
"ENSG00000213593",1.93570156198211e-34,0.962152566722758
"ENSG00000213614",2.65791735971383e-33,0.958502558038506
"ENSG00000213625",2.40222577984249e-26,0.926803960746953
"ENSG00000213626",6.36802702438657e-29,0.940745254481295
"ENSG00000213719",4.99213708659551e-33,0.957571937500792
"ENSG00000213741",2.76108153872944e-18,0.856288888796265
"ENSG00000213923",1.03766950631304e-27,0.934565279682121
"ENSG00000213928",4.88167938467321e-31,0.950131665053314
"ENSG00000213930",1.10255071690215e-30,0.948675083982981
"ENSG00000213931",6.76955108858984e-33,0.957114654092385
"ENSG00000213977",4.1462555155764e-28,0.936666854637652
"ENSG00000214026",1.46359358378547e-25,0.921913231929094
"ENSG00000214253",4.5357378339306e-29,0.941454427120364
"ENSG00000214401",2.68580781605614e-32,0.954981737322593
"ENSG00000214655",4.73944062088192e-30,0.945957955796559
"ENSG00000214941",9.99614803385965e-33,0.956522107848957
"ENSG00000215039",5.12309530459687e-33,0.957533253491068
"ENSG00000215717",1.54455223776833e-30,0.948059697800817
"ENSG00000217555",1.39412420906599e-32,0.956009776479629
"ENSG00000219200",1.14350719812564e-19,0.872252647899337
"ENSG00000221491",2.61863502694028e-23,0.905889294235652
"ENSG00000221869",4.92525145607871e-36,0.966725286597205
"ENSG00000221983",1.81413275890003e-30,0.947763361672415
"ENSG00000221988",1.59923435021984e-30,0.947995757887062
"ENSG00000221990",6.61221742538744e-32,0.953529029666486
"ENSG00000222014",5.99468646384512e-17,0.838786292645402
"ENSG00000222041",7.81735823225548e-18,0.850613790768778
"ENSG00000223547",5.38765235038505e-31,0.949957627411994
"ENSG00000223705",7.59039002163627e-29,0.940374779560397
"ENSG00000224078",5.48604557091537e-28,0.936032893517894
"ENSG00000224086",3.54532421682801e-33,0.95807983346772
"ENSG00000225347",6.84006800420749e-33,0.957099006966114
"ENSG00000225648",1.18184079598689e-30,0.948548924143305
"ENSG00000225663",1.72444400519801e-26,0.927666011827696
"ENSG00000225921",7.09296265483809e-15,0.806826526337202
"ENSG00000226976",3.86703616075556e-31,0.950540386927984
"ENSG00000227081",6.76138675829983e-33,0.957116475829724
"ENSG00000227258",5.38346787583599e-33,0.957459094679371
"ENSG00000227345",2.26198117086028e-32,0.955253345256724
"ENSG00000228594",7.86148093354134e-31,0.949285016372173
"ENSG00000228700",6.84006800420749e-33,0.957099006966114
"ENSG00000228716",9.22958560120932e-35,0.963123944233261
"ENSG00000228794",3.99816963672044e-34,0.961175949978499
"ENSG00000229107",6.93299233578303e-33,0.957078623633427
"ENSG00000229117",3.07248982468125e-24,0.912889940292337
"ENSG00000230844",9.30226677121311e-33,0.956632104309892
"ENSG00000231584",1.88138263117206e-32,0.95554285001555
"ENSG00000231609",2.68122940639437e-30,0.947036488756518
"ENSG00000231925",2.67648454931589e-34,0.961719425870089
"ENSG00000232035",1.6746014074849e-31,0.951980380134698
"ENSG00000232671",6.98103223455479e-33,0.957068188935041
"ENSG00000232729",1.33624865808741e-14,0.802079485003305
"ENSG00000233276",2.39284348120077e-22,0.89803781978695
"ENSG00000233927",6.90249732870929e-17,0.837930509481247
"ENSG00000234004",6.84006800420749e-33,0.957099006966114
"ENSG00000234125",9.13998803738616e-33,0.956658969335151
"ENSG00000234287",1.14744510986323e-31,0.952616684214814
"ENSG00000234638",6.84006800420652e-33,0.957099006966114
"ENSG00000234664",6.84006800420701e-33,0.957099006966114
"ENSG00000234745",3.3614828621172e-26,0.925919331992608
"ENSG00000234814",4.06579606982257e-32,0.954319033024291
"ENSG00000234851",2.03388607621572e-29,0.943096236121423
"ENSG00000235106",6.04434454016447e-23,0.902998370143459
"ENSG00000235374",8.57563295128723e-18,0.850097297327454
"ENSG00000235453",2.54876942252797e-18,0.856715416016355
"ENSG00000235582",6.80852769553548e-33,0.957105986186668
"ENSG00000235616",1.53588380041143e-32,0.955859473390918
"ENSG00000235655",3.64791982434309e-34,0.961300789454695
"ENSG00000235731",6.84509473433333e-33,0.957097897521521
"ENSG00000236104",3.07674630638215e-32,0.954765631131609
"ENSG00000236439",6.07551955557664e-33,0.957277630306263
"ENSG00000237169",1.93097760510761e-33,0.958966315932443
"ENSG00000237441",1.67828824750298e-27,0.933435166684525
"ENSG00000237489",7.42599340404017e-33,0.956974701942668
"ENSG00000237550",2.46205548709266e-28,0.937829724620011
"ENSG00000238103",1.70122713959363e-32,0.955700212755916
"ENSG00000238142",6.585815786968e-33,0.957156173567719
"ENSG00000239200",1.15575689231961e-32,0.956299324190423
"ENSG00000239672",2.75339188773009e-30,0.946986699585198
"ENSG00000239779",2.59375168616117e-29,0.942603550049816
"ENSG00000239900",2.74241357169934e-22,0.897531867220453
"ENSG00000240590",1.45295067194598e-30,0.948171863170176
"ENSG00000240801",5.0794263951688e-38,0.9716470471371
"ENSG00000240821",7.70888504283416e-33,0.956918034803078
"ENSG00000240849",8.16717962130235e-35,0.963281873684261
"ENSG00000241135",5.74671260602517e-25,0.917986182258042
"ENSG00000241258",1.82156680181133e-32,0.95559342406482
"ENSG00000241360",5.96996892785624e-31,0.949775849282321
"ENSG00000241489",1.79788851290289e-32,0.95561388756642
"ENSG00000241722",3.40692778931744e-32,0.954602823627025
"ENSG00000241741",2.45888346492623e-32,0.95512155298085
"ENSG00000241837",7.62117168382425e-20,0.874145830161086
"ENSG00000241973",2.48563290065783e-32,0.955104439391851
"ENSG00000241978",1.42928900318202e-41,0.978683411760592
"ENSG00000242110",1.5777408522801e-32,0.955817647955442
"ENSG00000242259",4.92009888093827e-31,0.950117853540368
"ENSG00000242314",5.45045158241278e-28,0.936047705424588
"ENSG00000242485",3.44622895251159e-25,0.919477920759362
"ENSG00000242616",2.32111187886473e-32,0.955212641354658
"ENSG00000242802",3.3145937625747e-18,0.855309718900163
"ENSG00000243193",1.89366271068742e-25,0.92118881389489
"ENSG00000243317",4.47898081100657e-40,0.975963954588278
"ENSG00000243674",6.54678365688206e-33,0.957165137514736
"ENSG00000243678",2.43642031490736e-16,0.830050399032762
"ENSG00000244187",9.05954022877576e-21,0.883602846130346
"ENSG00000244251",1.46949656527028e-32,0.955928118910952
"ENSG00000244274",1.98824809237911e-27,0.933032010399812
"ENSG00000244398",8.02426160746849e-21,0.884118366777377
"ENSG00000244486",5.50037227784671e-33,0.957426916671504
"ENSG00000244642",1.77568716391211e-31,0.951880944622186
"ENSG00000245112",2.6716819943457e-33,0.958495017063608
"ENSG00000246526",1.39142902296849e-22,0.900023564264469
"ENSG00000247271",3.40100142663892e-33,0.958141086407691
"ENSG00000249565",6.84006800420701e-33,0.957099006966114
"ENSG00000250135",2.56487270709418e-32,0.955054766392163
"ENSG00000250312",5.0550512918878e-17,0.839814357220676
"ENSG00000251095",3.77236680399702e-28,0.936879354705742
"ENSG00000251467",6.86344303410519e-33,0.957093854541627
"ENSG00000251562",1.94834038845907e-27,0.933080375390014
"ENSG00000252010",3.3817550013461e-24,0.912588563970092
"ENSG00000252835",2.41180266897723e-30,0.947234546874363
"ENSG00000253368",2.84387890201004e-34,0.961637774977443
"ENSG00000253604",6.84006800420749e-33,0.957099006966114
"ENSG00000253729",4.1688969205963e-29,0.941629337720028
"ENSG00000254528",3.55339183251157e-32,0.954535423612017
"ENSG00000254772",9.08500899963752e-25,0.916625605073026
"ENSG00000254986",2.60303124276439e-27,0.932385903047585
"ENSG00000255198",2.44509427700027e-32,0.955130445171558
"ENSG00000256060",2.89697545198558e-33,0.958376641195259
"ENSG00000256235",5.79446723036422e-29,0.94094341410455
"ENSG00000257621",1.21310780615119e-32,0.956224727273285
"ENSG00000257727",3.99281123588866e-31,0.950484445102518
"ENSG00000258017",1.8723124537724e-17,0.845662886180083
"ENSG00000258315",1.8897533909091e-32,0.955535896533953
"ENSG00000258377",1.35753427707776e-30,0.94829619209503
"ENSG00000258727",7.48516427873988e-33,0.956962679064075
"ENSG00000259037",5.51745870238469e-32,0.953824684669569
"ENSG00000259112",1.05717523288827e-29,0.944400588735725
"ENSG00000259612",2.18716587079728e-27,0.932804076889832
"ENSG00000260032",1.96280158035637e-27,0.933062740251033
"ENSG00000260537",2.58604458768697e-34,0.961765613395667
"ENSG00000260682",6.67921245476518e-23,0.902646995417706
"ENSG00000260735",1.67870143004981e-33,0.959167856041068
"ENSG00000260879",1.35305675185777e-32,0.956056078207897
"ENSG00000261069",5.7842281636278e-27,0.930432942658443
"ENSG00000262074",2.87879439561375e-31,0.951053147409886
"ENSG00000263001",1.50955366682995e-34,0.962481560276691
"ENSG00000263465",6.05265724846485e-24,0.910735800994341
"ENSG00000264364",1.53369092275196e-30,0.948072657280043
"ENSG00000264573",2.37650131339252e-17,0.844280339592644
"ENSG00000265185",2.21993729870591e-31,0.951500195807228
"ENSG00000265241",3.71554246159412e-28,0.936913415197737
"ENSG00000265257",2.82104919359768e-33,0.958415511994087
"ENSG00000265681",3.13201633767403e-17,0.842662924956304
"ENSG00000265972",1.54545892605268e-33,0.959286428411387
"ENSG00000266028",2.25427210670139e-33,0.958742296608608
"ENSG00000266420",6.84006800420749e-33,0.957099006966114
"ENSG00000267062",2.05628677114638e-30,0.947531362446646
"ENSG00000267541",1.13049201475713e-24,0.915967885232536
"ENSG00000267952",1.97378626554346e-29,0.943156709167737
"ENSG00000268083",7.78267137160293e-30,0.945000526167775
"ENSG00000268350",1.68395916431087e-32,0.955716130558107
"ENSG00000268518",2.08236484998714e-24,0.914101183267338
"ENSG00000269968",8.38183131493027e-19,0.862504316441711
"ENSG00000270055",2.97940593688882e-33,0.958335537189567
"ENSG00000270981",6.78985416529386e-33,0.957110132958388
"ENSG00000271121",1.31043019374643e-30,0.948360709040974
"ENSG00000271581",1.00717355738486e-32,0.956510573335362
"ENSG00000272540",8.270903961865e-33,0.956811168674827
"ENSG00000272573",2.31815569326676e-31,0.951426017764106
"ENSG00000272779",8.80634757626202e-34,0.960083567314018
"ENSG00000273090",6.82780531224843e-33,0.95710171675366
"ENSG00000273173",6.9629116611025e-33,0.957072116731999
"ENSG00000273709",9.78551975423378e-18,0.849357626390786
"ENSG00000273821",7.57340078327956e-33,0.95694491948364
"ENSG00000273841",4.64414038327363e-35,0.964002030726863
"ENSG00000273913",1.3765993292712e-32,0.956029371997309
"ENSG00000274012",1.37493227565446e-15,0.818542301871945
"ENSG00000274062",9.78551975423378e-18,0.849357626390786
"ENSG00000274266",6.58662558945704e-22,0.894216778714609
"ENSG00000274425",7.50603346741252e-33,0.956958460518242
"ENSG00000274432",9.78551975423378e-18,0.849357626390786
"ENSG00000274585",9.78551975423378e-18,0.849357626390786
"ENSG00000274750",1.60168494004374e-20,0.881149220851141
"ENSG00000274862",9.78551975423378e-18,0.849357626390786
"ENSG00000275219",9.78551975423378e-18,0.849357626390786
"ENSG00000275379",2.13313095774251e-31,0.951568437307999
"ENSG00000275616",9.78551975423378e-18,0.849357626390786
"ENSG00000275993",1.89161121814242e-32,0.955534357287661
"ENSG00000276168",1.43033045871467e-21,0.891188232873367
"ENSG00000276293",9.53674341984651e-25,0.916480073594309
"ENSG00000276596",9.78551975423378e-18,0.849357626390786
"ENSG00000277027",1.19054713362274e-15,0.819532108512988
"ENSG00000277125",7.62479928281358e-36,0.966211813881177
"ENSG00000277209",3.33158515997546e-25,0.919575615836868
"ENSG00000277586",8.59828588148094e-31,0.949124192389146
"ENSG00000277605",4.28280113395333e-33,0.95780015180622
"ENSG00000277791",1.780279703421e-25,0.921363067620628
"ENSG00000277903",9.78551975423378e-18,0.849357626390786
"ENSG00000278048",9.78551975423378e-18,0.849357626390786
"ENSG00000278591",9.78551975423378e-18,0.849357626390786
"ENSG00000278615",1.26229607478801e-33,0.959575127976935
"ENSG00000278828",2.07386087072738e-16,0.831080145609441
"ENSG00000279267",7.97999109090972e-33,0.956865579193963
"ENSG00000279598",2.04365268398888e-34,0.962080374371844
"ENSG00000280145",8.16245823160382e-32,0.95318254502463
"ENSG00000280347",1.3761496345113e-32,0.956029877983771
"ENSG00000280378",5.93097115157556e-33,0.957313824927051
"ENSG00000280614",1.44761068016817e-16,0.833353109770603
"ENSG00000280789",7.5924296153081e-23,0.902194185795897
"ENSG00000280800",1.44761068016817e-16,0.833353109770603
"ENSG00000281000",1.37084720015626e-31,0.95231834419139
"ENSG00000281181",1.44761068016817e-16,0.833353109770603
"ENSG00000283041",8.70044430936505e-23,0.901710426920271
"ENSG00000283196",3.43614324807504e-26,0.925861107890887
"ENSG00000283293",5.58769208994965e-20,0.875573649411499
"ENSG00000285292",2.10095817960054e-30,0.947491461541237
"ENSG00000285437",7.37035195395734e-34,0.960332527674487
